,MEASURE_PAYLOAD_SIZE_BYTE,MEASURE_INTERVAL_S,children,pdr,plr,aggregation_efficiency,energy,energy_per_byte,energy_tx_per_byte,latency
379,24,1800,2,0.9545454545454546,0.0,0.9166666666666666,83748.42355871553,32.6123144699048,4.097713733084586,880.4902652305036
380,24,1800,2,0.9565217391304348,0.0,0.875,73934.800168322,47.39410267200129,6.515884157540186,880.4902652305036
381,24,1800,2,1.0,0.0,0.9696969696969697,71314.82438749773,19.809673440971594,4.024709419867118,663.4679040001884
382,24,1800,3,1.0,0.0,0.9130434782608696,81270.6926651481,39.83857483585692,4.8693496279991395,943.6779282936204
383,24,1800,3,0.9545454545454546,0.0,0.9166666666666666,83572.06267305788,40.490340442373004,5.01181465860385,943.6779282936204
384,26,1800,0,1.0,0.0,0.0,78893.10699399453,144.49286995237094,16.54327729758394,967.1388680001282
385,26,1800,0,1.0,0.0,0.0,81903.67194350086,143.18823766346304,16.509688144616852,967.1388680001282
386,26,1800,0,1.0,0.0,0.0,83138.94396021948,139.02833438163793,16.479019787560258,967.1388680001282
387,26,1800,0,1.0,0.0,0.0,89495.59757342079,156.46083491856783,16.509688144616852,967.1388680001282
388,26,1800,0,1.0,0.0,0.0,88034.3512776258,147.2146342435214,16.479019787560258,966.7203319998589
389,26,1800,0,1.0,0.0,0.0,62444.78438150494,114.36773696246327,16.54327729758394,966.7203319998589
390,26,1800,0,1.0,0.0,0.0,75472.7509608612,126.20861364692509,16.479019787560418,966.7203319998589
391,26,1800,0,0.9545454545454546,0.0,0.0,55251.169328194774,96.59295337096988,16.509688144616852,966.7203319998589
392,26,1800,0,0.9130434782608695,0.0,0.0,48488.57423501221,81.08457229935152,16.47901978755979,967.081867998977
393,26,1800,0,1.0,0.0,0.0,43859.058673202504,80.32794628791667,16.54327729758394,967.081867998977
394,26,1800,0,1.0,0.0,0.0,71464.85098579428,130.8880054684877,16.54327729758394,967.081867998977
395,26,1800,0,1.0,0.0,0.0,69405.48070791128,127.11626503280455,16.54327729758394,967.081867998977
396,26,1800,0,0.9565217391304348,0.0,0.0,69213.5098777877,115.74165531402625,16.479019787560258,966.561735998941
397,26,1800,0,0.9545454545454546,0.0,0.0,65654.43041179834,114.7804727478992,16.509688144616852,966.561735998941
398,26,1800,0,0.9545454545454546,0.0,0.0,66137.12807245489,115.62434977701903,16.509688144616852,966.561735998941
399,26,1800,0,0.9565217391304348,0.0,0.0,57147.92097180639,95.56508523713443,16.479019787560418,966.561735998941
400,26,1800,0,0.9545454545454546,0.0,0.0,50527.99356638054,88.33565308807786,16.509688144616852,967.081867998977
401,26,1800,0,0.9545454545454546,0.0,0.0,47465.09645464467,82.9809378577704,16.509688144616852,967.081867998977
402,26,1800,0,0.9545454545454546,0.0,0.0,87820.3207889605,153.53202935132953,16.509688144616852,967.081867998977
403,26,1800,1,1.0,0.0,0.84,63380.482358329034,55.40251954399391,9.121859607695184,936.8781505592387
404,26,1800,1,0.9565217391304348,0.0,0.875,49003.76978268542,42.83546309675299,8.770102486156434,936.8781505592387
405,26,1800,1,1.0,0.0,0.9565217391304348,87907.5554229841,78.62929823164946,8.606516126944198,936.8781505592387
406,26,1800,1,1.0,0.0,0.9130434782608696,85534.12389124214,76.50637199574432,8.606516126943777,936.8781505592387
407,26,1800,1,1.0,0.0,0.9130434782608696,90642.0692347264,83.0055579072586,8.803647401760982,937.0147498155206
408,26,1800,1,0.9565217391304348,0.0,0.875,87086.63938652046,76.12468477842698,8.770102486156434,937.0147498155206
409,26,1800,1,1.0,0.0,0.9565217391304348,54493.58706081733,32.748549916356566,5.8904394227922205,937.0147498155206
410,26,1800,2,1.0,0.0,0.975,99929.57278329832,22.608500629705503,3.9790624246186663,883.4612360002511
411,26,1800,2,0.9130434782608695,0.0,0.8857142857142857,68258.50827520298,40.389649866984016,8.667857903434182,883.4612360002511
412,26,1800,2,0.9545454545454546,0.0,0.9166666666666666,89657.85432806933,32.22784123942104,3.8069537757615883,883.4612360002511
413,26,1800,2,1.0,0.0,0.9565217391304348,73513.137038751,44.17856793194171,5.8898007458691675,883.4612360002511
414,26,1800,2,1.0,0.0,0.9148936170212766,81816.19170797813,20.978510694353364,5.1855533379715215,882.6390959997416
415,26,1800,3,1.0,0.0,0.9767441860465116,94269.78804654397,28.549299832387632,5.574433537834555,580.4543960002948
416,28,1800,0,1.0,0.0,0.0,77942.85692427936,126.5306118900639,15.33042470571519,885.7809720001087
417,28,1800,0,1.0,0.0,0.0,79692.96968092132,129.37170402746966,15.330424705715648,885.7809720001087
418,28,1800,0,1.0,0.0,0.0,82718.32796536453,128.4446086418704,15.30194694559167,885.7809720001087
419,28,1800,0,1.0,0.0,0.0,87508.65609430491,142.0595066465989,15.330424705715648,885.7809720001087
420,28,1800,0,1.0,0.0,0.0,86047.40979850788,133.61399037035386,15.30194694559167,902.488940000093
421,28,1800,0,1.0,0.0,0.0,63163.043075975256,107.4201412856722,15.361614633470804,902.488940000093
422,28,1800,0,1.0,0.0,0.0,78259.37286234817,121.52076531420524,15.301946945591816,902.488940000093
423,28,1800,0,0.9545454545454546,0.0,0.0,54864.429074495776,89.0656316144412,15.330424705715037,902.488940000093
424,28,1800,0,0.9130434782608695,0.0,0.0,48325.59476477851,75.0397434235691,15.301946945591231,902.0777240002362
425,28,1800,0,1.0,0.0,0.0,44312.8741412541,75.36203085247296,15.361614633470804,902.0777240002362
426,28,1800,0,1.0,0.0,0.0,89787.29142173714,152.69947520703596,15.361614633470804,902.0777240002362
427,28,1800,0,1.0,0.0,0.0,90661.60609872754,154.18640492980873,15.361614633470804,902.0777240002362
428,28,1800,0,0.9545454545454546,0.0,0.0,71106.77269867055,115.43307256277687,15.33042470571519,902.0709559990992
429,28,1800,0,1.0,0.0,0.0,73424.90340622584,124.87228470446571,15.361614633470804,902.0709559990992
430,28,1800,0,0.9565217391304348,0.0,0.0,73531.28028738883,114.17900665743606,15.30194694559167,902.0709559990992
431,28,1800,0,0.9545454545454546,0.0,0.0,68629.63612060304,111.41174694903091,15.330424705715037,902.0709559990992
432,28,1800,0,0.9545454545454546,0.0,0.0,70454.89848205521,114.37483519814158,15.330424705715648,902.3974999994189
433,28,1800,0,0.9565217391304348,0.0,0.0,57782.96677562237,89.72510368885462,15.301946945591816,902.3974999994189
434,28,1800,0,0.9545454545454546,0.0,0.0,51013.86551455039,82.81471674439997,15.330424705715648,902.3974999994189
435,28,1800,0,0.9545454545454546,0.0,0.0,47898.81240698362,77.75781234899938,15.330424705715648,902.3974999994189
436,28,1800,0,0.9545454545454546,0.0,0.0,91800.33353559444,149.0265154798611,15.330424705715648,902.0709559990992
437,28,1800,1,1.0,0.0,0.84,63282.22302718171,51.36544076881632,8.488413407144229,913.1430560000863
438,28,1800,1,0.9565217391304348,0.0,0.875,49128.38617500755,39.87693683036327,8.161781794286819,913.1430560000863
439,28,1800,1,1.0,0.0,0.9130434782608696,87064.51242935429,72.31271796457997,8.010301458738509,913.1430560000863
440,28,1800,1,1.0,0.0,0.9565217391304348,53735.789788870046,29.98648983753909,5.494602149733425,913.1430560000863
441,28,1800,2,1.0,0.0,0.9814814814814815,106106.24990106415,17.79112171379345,3.9814114464407604,902.0605840002336
442,28,1800,2,0.9545454545454546,0.0,0.9142857142857143,68684.03521161184,38.32814464933697,8.188719898663438,902.0605840002336
443,28,1800,2,0.9545454545454546,0.0,0.9555555555555556,99090.27361653585,33.07419012567952,6.37836282697237,902.0605840002336
444,28,1800,2,1.0,0.0,0.9565217391304348,77705.78166950116,43.36260137806984,5.494602149733425,902.0605840002336
445,28,1800,2,1.0,0.0,0.9347826086956522,82644.02903437294,19.80921117794174,4.770632854229666,18.11937200011471
446,28,1800,3,1.0,0.0,0.9545454545454546,89158.70533490465,37.90761281245946,4.096604344082401,631.9024560002854
447,28,1800,3,0.9565217391304348,0.0,0.9428571428571428,93102.09330736578,38.219250126176426,6.113757918228883,631.9024560002854
448,30,1800,0,1.0,0.0,0.0,77758.43622689886,117.81581246499827,14.343821672008943,819.4241840001068
449,30,1800,0,1.0,0.0,0.0,81820.74374601782,123.97082385760275,14.343821672008799,819.4241840001068
450,30,1800,0,1.0,0.0,0.0,82609.05345340571,119.72326587450102,14.317242429227127,819.4241840001068
451,30,1800,0,1.0,0.0,0.0,87175.06154128122,132.08342657769882,14.343821672008799,819.4241840001068
452,30,1800,0,1.0,0.0,0.0,85788.96143090358,124.33182816072983,14.317242429227127,819.4241840001068
453,30,1800,0,1.0,0.0,0.0,62415.52747431242,99.07226583224194,14.372932271247365,902.2903280001265
454,30,1800,0,1.0,0.0,0.0,80462.29311286843,116.61201900415715,14.31724242922699,902.2903280001265
455,30,1800,0,0.9545454545454546,0.0,0.0,56280.8216709253,85.27397222867471,14.343821672008799,902.2903280001265
456,30,1800,0,0.9545454545454546,0.0,0.0,48183.18745705504,73.00482948038643,14.343821672008799,902.2903280001265
457,30,1800,0,1.0,0.0,0.0,43882.55878707979,69.65485521758697,14.372932271247365,902.2903280001265
458,30,1800,0,1.0,0.0,0.0,91317.81080665899,144.94890604231585,14.372932271247365,902.1483280001012
459,30,1800,0,1.0,0.0,0.0,93012.58168969277,147.63901855506788,14.372932271247365,902.1483280001012
460,30,1800,0,0.9545454545454546,0.0,0.0,74501.57415040456,112.88117295515842,14.343821672008943,902.1483280001012
461,30,1800,0,1.0,0.0,0.0,72269.34300322378,114.71324286225997,14.372932271247365,902.1483280001012
462,30,1800,0,0.9130434782608695,0.0,0.0,73868.576956025,107.0559086319203,14.317242429227127,902.1483280001012
463,30,1800,0,0.9545454545454546,0.0,0.0,70532.6990158986,106.86772578166455,14.343821672008799,902.1369559991126
464,30,1800,0,0.9545454545454546,0.0,0.0,71089.98360437756,107.71209637026902,14.343821672008799,902.1369559991126
465,30,1800,0,0.9565217391304348,0.0,0.0,58074.82095234653,84.1664071773138,14.31724242922699,902.1369559991126
466,30,1800,0,0.9545454545454546,0.0,0.0,50559.29115545742,76.6049865991779,14.343821672008799,902.1369559991126
467,30,1800,0,0.9545454545454546,0.0,0.0,47525.1187356906,72.00775566013728,14.343821672008799,902.1369559991126
468,30,1800,0,0.9545454545454546,0.0,0.0,90497.10892088697,137.11683169831358,14.343821672008799,902.3153199989865
469,30,1800,1,1.0,0.0,0.84,64993.131836456065,49.23722108822429,7.941842060005412,846.756268000082
470,30,1800,1,0.9565217391304348,0.0,0.875,49271.55819608535,37.32693802733739,7.636180768005191,846.756268000082
471,30,1800,1,1.0,0.0,0.9130434782608696,85835.87474246768,66.53943778485866,7.494405923353444,846.756268000082
472,30,1800,1,1.0,0.0,0.9565217391304348,53815.85282286272,28.029090011907666,5.151543179752874,846.756268000082
473,30,1800,2,1.0,0.0,0.9814814814814815,106256.54045976867,16.70700321694476,3.7480499760015347,857.75619200029
474,30,1800,2,0.9130434782608695,0.0,0.8888888888888888,67633.85394497041,34.68402766408739,7.7550229828973345,857.75619200029
475,30,1800,2,0.9545454545454546,0.0,0.9555555555555556,97065.22780040803,30.238388722868546,5.974658668414566,857.75619200029
476,30,1800,2,1.0,0.0,0.9565217391304348,79098.48047964367,41.19712524981441,5.152096699752951,857.75619200029
477,30,1800,2,1.0,0.0,0.9555555555555556,83923.99283531409,18.774942468750353,4.382775074901454,857.75619200029
478,30,1800,3,1.0,0.0,0.9545454545454546,90104.27370685236,35.75566416938585,3.841210027811368,508.18715200017505
479,30,1800,3,0.9565217391304348,0.0,0.9428571428571428,91960.90547309851,35.643761811278495,5.791061401863527,508.18715200017505
480,32,1800,0,1.0,0.0,0.0,78859.5860636918,117.35057449954135,13.474624004294403,929.0026680001292
481,32,1800,0,1.0,0.0,0.0,82318.23183773135,116.92930658768658,13.447332817508249,929.0026680001292
482,32,1800,0,1.0,0.0,0.0,85493.32323541984,116.15940656986392,13.422414777400432,929.0026680001292
483,32,1800,0,1.0,0.0,0.0,89686.39668418399,127.39544983548862,13.447332817508249,929.0026680001292
484,32,1800,0,1.0,0.0,0.0,88225.70964598593,119.87188810595914,13.422414777400432,929.0026680001292
485,32,1800,0,1.0,0.0,0.0,63938.451188787825,95.14650474521997,13.474624004294403,929.0596840002954
486,32,1800,0,1.0,0.0,0.0,77297.6096587244,105.0239261667451,13.422414777400302,929.0596840002954
487,32,1800,0,0.9545454545454546,0.0,0.0,55641.183164905604,79.03577154105909,13.447332817508249,929.0596840002954
488,32,1800,0,0.9130434782608695,0.008695652173913044,0.0,48953.73425714448,66.51322589285935,13.422414777399277,929.0596840002954
489,32,1800,0,1.0,0.0,0.0,43961.51122357236,65.4189155112684,13.474624004294403,929.0596840002954
490,32,1800,0,0.8571428571428571,0.02857142857142857,0.0,85773.75774479547,127.63952045356469,13.474624004294403,929.0876759991352
491,32,1800,0,0.8571428571428571,0.02857142857142857,0.0,88139.81097822479,131.16043300331071,13.474624004294403,929.0876759991352
492,32,1800,0,0.9545454545454546,0.0,0.0,85590.09325539222,121.57683701050031,13.447332817508249,929.0876759991352
493,32,1800,0,0.8571428571428571,0.02857142857142857,0.0,68743.27991978763,102.29654749968397,13.474624004294403,929.0876759991352
494,32,1800,0,0.8260869565217391,0.02608695652173913,0.0,70044.16616130128,95.16870402350717,13.422414777400432,929.0876759991352
495,32,1800,0,0.9545454545454546,0.0,0.0,68423.7875610812,97.19288005835398,13.447332817508249,929.125683999222
496,32,1800,0,0.9545454545454546,0.0,0.0,66967.22509836804,95.1238992874546,13.447332817508249,929.125683999222
497,32,1800,0,0.9130434782608695,0.008695652173913044,0.0,55875.98310295407,75.91845530292673,13.422414777400302,929.125683999222
498,32,1800,0,0.9090909090909091,0.00909090909090909,0.0,48509.6271617061,68.90572040015071,13.447332817508249,929.125683999222
499,32,1800,0,0.9545454545454546,0.0,0.0,48377.21878610572,68.7176403211729,13.447332817508249,929.125683999222
500,32,1800,0,0.9545454545454546,0.0,0.0,85922.68592070817,122.0492697737332,13.447332817508249,929.0876759991352
501,32,1800,1,1.0,0.0,0.84,66023.22676811728,46.8914962841742,7.4605729312538305,851.3350120000823
502,32,1800,1,0.9565217391304348,0.0,0.875,52833.11957764442,37.52352242730428,7.174770270003865,851.3350120000823
503,32,1800,1,1.0,0.0,0.9130434782608696,85151.71639862652,61.88351482458323,7.0422249763983675,851.3350120000823
504,32,1800,1,0.9565217391304348,0.0,0.875,85287.63952289012,60.573607615689006,7.174770270003865,851.3350120000823
505,32,1800,2,1.0,0.0,0.55,97922.2882356057,36.00084126309033,6.242093880001594,887.740748000263
506,32,1800,2,0.9130434782608695,0.0,0.8888888888888888,71727.60549332746,34.484425717945896,7.2856622926177925,887.740748000263
507,32,1800,2,0.9523809523809523,0.009523809523809525,0.9565217391304348,75563.52650235932,36.89625317498014,4.84098808101632,887.740748000263
508,32,1800,2,1.0,0.0,0.9772727272727273,67409.01562094963,16.457279204333407,4.649688001405988,887.740748000263
509,32,1800,2,1.0,0.0,0.8153846153846154,93434.66253209095,13.90396763870401,4.22115093321604,887.740748000263
510,32,1800,3,0.8571428571428571,0.02857142857142857,0.9705882352941176,91063.7147068649,19.227980301280596,3.216548197501324,510.1657400001941
511,32,1800,3,0.9545454545454546,0.0,0.9428571428571428,76380.74426421468,27.75463090996173,5.441863896802862,510.1657400001941
512,34,1800,0,1.0,0.0,0.0,79242.33321203393,110.98365996083184,12.713256662862552,924.7882960001261
513,34,1800,0,1.0,0.0,0.0,83521.9944497131,111.66042038731698,12.687570840005066,924.7882960001261
514,34,1800,0,1.0,0.0,0.0,83564.99413648127,106.8606063126359,12.664118566962962,924.7882960001261
515,34,1800,0,1.0,0.0,0.0,89845.94230666004,120.11489613189845,12.687570840005066,924.7882960001261
516,34,1800,0,1.0,0.0,0.0,87416.18446437744,111.78540212835989,12.664118566962962,924.7882960001261
517,34,1800,0,1.0,0.0,0.0,62859.980976598104,88.03918904285449,12.713256662862552,924.4359160000595
518,34,1800,0,1.0,0.0,0.0,80448.60373425948,102.87545234560035,12.664118566962841,924.4359160000595
519,34,1800,0,0.9545454545454546,0.0,0.0,56279.754950212686,75.24031410456242,12.687570840005066,924.4359160000595
520,34,1800,0,0.9130434782608695,0.008695652173913044,0.0,48697.822166190206,62.27342988003863,12.664118566961394,924.4359160000595
521,34,1800,0,1.0,0.0,0.0,43877.819729036586,61.45352903226413,12.713256662862552,924.4359160000595
522,34,1800,0,1.0,0.0,0.0,92048.8721910725,128.91998906312676,12.713256662862552,924.316551999098
523,34,1800,0,1.0,0.0,0.0,93370.70843499187,130.77130032912027,12.713256662862552,924.316551999098
524,34,1800,0,0.9545454545454546,0.0,0.0,70832.13967726425,94.6953739000859,12.687570840005192,924.316551999098
525,34,1800,0,1.0,0.0,0.0,73074.56494179732,102.3453290501363,12.713256662862552,924.316551999098
526,34,1800,0,0.9565217391304348,0.0,0.0,74600.33048197655,95.39684204856336,12.664118566962962,924.316551999098
527,34,1800,0,0.9545454545454546,0.0,0.0,69772.15472781124,93.27828172167278,12.687570840004561,924.8916679989761
528,34,1800,0,0.9545454545454546,0.0,0.0,70180.26546064853,93.82388430567985,12.687570840005066,924.8916679989761
529,34,1800,0,0.9565217391304348,0.0,0.0,55866.76973734106,71.44088201706018,12.664118566962841,924.8916679989761
530,34,1800,0,0.9545454545454546,0.0,0.0,50662.87544532858,67.73111690551949,12.687570840005066,924.8916679989761
531,34,1800,0,0.9545454545454546,0.0,0.0,47673.22587062257,63.73425918532429,12.687570840005066,924.8916679989761
532,34,1800,0,0.9545454545454546,0.0,0.0,91452.49034636094,122.26268762882478,12.687570840005066,924.316551999098
533,34,1800,1,1.0,0.0,0.84,63022.88064816559,42.12759401615347,7.038765299999931,922.178930877903
534,34,1800,1,0.9565217391304348,0.0,0.875,49462.9181409729,33.06344795519579,6.76906415999999,922.178930877903
535,34,1800,1,1.0,0.0,0.9130434782608696,87474.28292793794,59.831930867262614,6.643968708837121,922.178930877903
536,34,1800,1,1.0,0.0,0.9565217391304348,53945.22076558723,24.791002190067662,4.576736876251612,922.178930877903
537,34,1800,2,1.0,0.0,0.9848484848484849,111598.98389825918,15.40996739826832,3.9957916326785665,823.3640440001318
538,34,1800,2,0.9130434782608695,0.0,0.8888888888888888,66346.62951667678,30.021099328813023,6.8739249378471,823.3640440001318
539,34,1800,2,0.9545454545454546,0.0,0.9555555555555556,101585.47613909832,27.923440390076504,5.3091499177586545,823.3640440001318
540,34,1800,2,1.0,0.0,0.9565217391304348,78436.01193857807,36.04596136883183,4.57722527625142,823.3640440001318
541,34,1800,2,1.0,0.0,0.7333333333333334,85260.49209687642,16.82994316953739,3.9028175114103667,823.3640440001318
542,34,1800,3,1.0,0.0,0.9545454545454546,91255.24736877464,31.95211742604154,3.4283749657165488,604.1694200003803
543,34,1800,3,0.9565217391304348,0.0,0.9428571428571428,95568.7736923359,32.308577989295436,5.085877613794902,604.1694200003803
544,36,1800,0,1.0,0.0,0.0,74627.2215693046,94.22628986023308,11.982705793338237,874.3811120001137
545,36,1800,0,1.0,0.0,0.0,77719.89902674261,98.13118563982653,11.982705793338116,874.3811120001137
546,36,1800,0,1.0,0.0,0.0,81641.41896025074,98.60074753653471,11.960556424353909,874.3811120001137
547,36,1800,0,1.0,0.0,0.0,88121.4079913713,111.26440402950922,11.982705793338116,874.3811120001137
548,36,1800,0,1.0,0.0,0.0,82782.75996403236,99.97917870052217,11.960556424353909,874.3811120001137
549,36,1800,0,0.5714285714285714,0.07142857142857142,0.0,60897.291655288696,80.55197308900621,12.006964626036854,874.3811120001137
550,36,1800,0,1.0,0.0,0.0,74696.3753165875,90.2130136673762,11.960556424353909,902.3921800000762
551,36,1800,0,0.9545454545454546,0.0,0.0,53274.81150642582,67.26617614447704,11.982705793338116,902.3921800000762
552,36,1800,0,0.36363636363636365,0.09848484848484848,0.0,46818.089704639715,59.11374962707035,11.982705793338116,902.3921800000762
553,36,1800,0,1.0,0.0,0.0,44492.75457897104,58.85284997218392,12.006964626036854,902.3921800000762
554,36,1800,0,1.0,0.0,0.0,85426.32056205602,112.99777852123812,12.006964626036854,902.3921800000762
555,36,1800,0,1.0,0.0,0.0,88538.2430737055,117.11407813982208,12.006964626036854,902.3921800000762
556,36,1800,0,0.9545454545454546,0.007575757575757576,0.0,71667.33044410576,90.48905359104262,11.982705793338237,902.4347000000826
557,36,1800,0,1.0,0.0,0.0,70777.10474011784,93.62050891549978,12.006964626036854,902.4347000000826
558,36,1800,0,0.9565217391304348,0.0,0.0,69543.15395088877,83.98931636580768,11.960556424353909,902.4347000000826
559,36,1800,0,0.9545454545454546,0.0,0.0,67101.75988702501,84.72444430179925,11.982705793338116,902.4347000000826
560,36,1800,0,0.45454545454545453,0.08333333333333333,0.0,69076.19610411981,87.2174193233836,11.982705793338116,902.4347000000826
561,36,1800,0,0.4782608695652174,0.07971014492753623,0.0,56627.83226269682,68.39110176654205,11.960556424353795,902.4347000000826
562,36,1800,0,0.45454545454545453,0.08333333333333333,0.0,50305.13405335782,63.51658340070431,11.982705793338116,902.2568519988436
563,36,1800,0,0.9545454545454546,0.0,0.0,46322.375545239986,58.48784791065655,11.982705793338116,902.2568519988436
564,36,1800,0,0.9545454545454546,0.0,0.0,87515.06811893867,110.49882338249832,11.982705793338116,902.2568519988436
565,36,1800,1,1.0,0.0,0.84,62848.22656500424,39.67691071022995,6.674560116668447,852.1021360000832
566,36,1800,1,0.9565217391304348,0.0,0.875,49502.09190731203,31.251320648555577,6.421184240002261,852.1021360000832
567,36,1800,1,1.0,0.0,0.9130434782608696,85723.37042655097,55.37685428071768,6.3036938663583415,852.1021360000832
568,36,1800,1,1.0,0.0,0.9565217391304348,55040.22222819885,23.888985342100195,4.342308183127902,852.1021360000832
569,36,1800,2,1.0,0.0,0.9772727272727273,102709.47417789481,18.05722119864536,3.441719629705695,960.0852400001713
570,36,1800,2,0.9130434782608695,0.0,0.8461538461538461,64725.85202533306,34.57577565455826,5.912626127694065,960.0852400001713
571,36,1800,2,0.45454545454545453,0.08333333333333333,0.9166666666666666,89644.38620168557,23.27216671902533,2.831960063801974,960.0852400001713
572,36,1800,2,0.47619047619047616,0.0873015873015873,0.9565217391304348,72507.28109282935,31.470174085429406,4.342308183127656,960.0852400001713
573,36,1800,2,1.0,0.0,0.6956521739130435,80284.47389046397,16.3979726083464,4.107499623334649,960.0852400001713
574,36,1800,3,1.0,0.0,0.9545454545454546,86670.031610148,28.660724738805555,3.2526702231746834,786.9121880003831
575,36,1800,3,0.9565217391304348,0.0,0.9428571428571428,91586.9644474976,29.242325813377263,4.821652278163793,786.9121880003831
576,38,1800,0,1.0,0.0,0.0,81024.76297434968,96.91957293582497,11.380004393683732,900.3223280001184
577,38,1800,0,1.0,0.0,0.0,83520.74500920936,99.90519737943704,11.380004393683732,900.3223280001184
578,38,1800,0,1.0,0.0,0.0,87368.23727249734,99.9636582065187,11.35902078096062,900.3223280001184
579,38,1800,0,1.0,0.0,0.0,93499.45232942674,111.84145015481668,11.380004393683732,900.3223280001184
580,38,1800,0,1.0,0.0,0.0,88907.23283791354,101.72452269784158,11.35902078096062,900.3223280001184
581,38,1800,0,1.0,0.0,0.0,62377.91371844918,78.1678116772546,11.402986445713807,900.3223280001184
582,38,1800,0,1.0,0.0,0.0,79254.52270620406,90.68023192929527,11.35902078096062,902.7354680002127
583,38,1800,0,0.9545454545454546,0.0,0.0,55095.14534452619,65.90328390493563,11.380004393683732,902.7354680002127
584,38,1800,0,0.9090909090909091,0.007575757575757576,0.0,48787.59739837874,58.35837009375447,11.380004393683732,902.7354680002127
585,38,1800,0,0.14285714285714285,0.14285714285714285,0.0,44175.14546221707,55.3573251406229,11.402986445713807,902.7354680002127
586,38,1800,0,1.0,0.0,0.0,93389.62819376028,117.02960926536376,11.402986445713807,902.7354680002127
587,38,1800,0,1.0,0.0,0.0,95457.3337158929,119.62071894222169,11.402986445713807,902.7354680002127
588,38,1800,0,0.9545454545454546,0.0,0.0,75379.3160738985,90.16664602140969,11.380004393683732,902.7377000001406
589,38,1800,0,1.0,0.0,0.0,73071.37948369769,91.56814471641314,11.402986445713807,902.7377000001406
590,38,1800,0,0.9565217391304348,0.0,0.0,72062.30799313074,82.45115331021825,11.35902078096062,902.7377000001406
591,38,1800,0,0.9545454545454546,0.0,0.0,68799.89846562665,82.29652926510366,11.380004393683732,902.7377000001406
592,38,1800,0,0.9545454545454546,0.0,0.0,69879.29154886062,83.58766931681893,11.380004393683732,902.7377000001406
593,38,1800,0,0.9565217391304348,0.0,0.0,57802.97951781283,66.13613217141057,11.35902078096062,902.7377000001406
594,38,1800,0,0.5,0.07575757575757576,0.0,50286.33120572338,60.151113882444236,11.380004393683732,902.0377399993231
595,38,1800,0,0.7727272727272727,0.030303030303030304,0.0,47980.35482137123,57.3927689250852,11.380004393683732,902.0377399993231
596,38,1800,0,0.9545454545454546,0.0,0.0,93987.19645180005,112.42487613851681,11.380004393683732,902.0377399993231
597,38,1800,1,0.8260869565217391,0.028985507246376812,0.84,65236.38693479725,39.01697783181654,6.338522384215304,877.2902280000862
598,38,1800,1,0.17391304347826086,0.13043478260869565,0.875,49686.985657954196,29.717096685379303,6.097846458952571,877.2902280000862
599,38,1800,1,1.0,0.0,0.9130434782608696,90330.82556387191,55.2820229889057,5.986229369600726,877.2902280000862
600,38,1800,1,0.19047619047619047,0.1349206349206349,0.9565217391304348,56010.67171177068,23.030703828853074,4.123816405067149,877.2902280000862
601,38,1800,2,1.0,0.0,0.9848484848484849,114495.36756618788,14.842541815684195,3.7698982872507365,461.9521680001617
602,38,1800,2,0.9130434782608695,0.0,0.8888888888888888,68428.29893326387,27.703764750309258,6.191229214838237,461.9521680001617
603,38,1800,2,0.9545454545454546,0.0,0.9428571428571428,101087.9536690782,27.42483821732995,4.144538814760621,461.9521680001617
604,38,1800,2,1.0,0.0,0.9565217391304348,76754.44380919947,37.40469971208551,4.829997716727647,461.9521680001617
605,38,1800,2,0.6363636363636364,0.06060606060606061,0.9285714285714286,89889.41916799647,16.202130347511982,4.387465305380437,461.9521680001617
606,38,1800,3,1.0,0.0,0.9767441860465116,99614.17613995557,31.207448665399614,5.742895894588566,494.4683680001872
607,38,1800,3,0.9565217391304348,0.0,0.9428571428571428,99563.13500398719,30.115890805803748,4.58202550054608,494.4683680001872
608,40,1800,0,1.0,0.0,0.0,80044.99882013026,90.9602259319662,10.837573134004975,855.1646320000859
609,40,1800,0,1.0,0.0,0.0,81795.11157677045,92.94899042814824,10.837573134004975,855.1646320000859
610,40,1800,0,0.7391304347826086,0.043478260869565216,0.0,83181.7944795327,90.41499399949207,10.817638701918147,855.1646320000859
611,40,1800,0,1.0,0.0,0.0,92714.66408250642,105.35757282103003,10.837573134004975,855.1646320000859
612,40,1800,0,1.0,0.0,0.0,90733.54632235889,98.62341991560749,10.817638701918147,855.1646320000859
613,40,1800,0,1.0,0.0,0.0,61911.12436916935,73.70371948710637,10.859406083433855,855.1646320000859
614,40,1800,0,1.0,0.0,0.0,78395.70678906105,85.21272477071854,10.817638701918147,902.6980880002066
615,40,1800,0,0.9545454545454546,0.0,0.0,54810.89176322979,62.28510427639749,10.837573134004975,902.6980880002066
616,40,1800,0,0.9130434782608695,0.0,0.0,48721.81605084201,52.95849570743697,10.817638701917739,902.6980880002066
617,40,1800,0,0.2857142857142857,0.11904761904761904,0.0,44495.2091478942,52.97048708082643,10.859406083433855,902.6980880002066
618,40,1800,0,1.0,0.0,0.0,88232.43682391442,105.03861526656479,10.859406083433855,902.6980880002066
619,40,1800,0,0.9545454545454546,0.0,0.0,87006.23311780219,98.87071945204794,10.837573134004975,902.6980880002066
620,40,1800,0,0.9545454545454546,0.0,0.0,73939.12932561761,84.02173787002002,10.837573134004975,902.7227080002167
621,40,1800,0,1.0,0.0,0.0,71108.52498306165,84.65300593221625,10.859406083433855,902.7227080002167
