,TX_AGGREGATION_TIMER_NOMINAL,MEASURE_INTERVAL_S,hops,pdr,plr,aggregation_efficiency,energy
264,1260,1800,1,0.6105263157894737,0.3894736842105263,0.0,292525.33654188825
265,1260,1800,1,1.0,0.0,0.0,306209.59152457654
266,1260,1800,1,0.9473684210526315,0.05263157894736842,0.0,306248.0335330908
267,1260,1800,1,0.9894736842105263,0.010526315789473684,0.0,307602.24929811235
268,1260,1800,1,1.0,0.0,0.4973821989528796,360024.82628875115
269,1260,1800,1,1.0,0.0,0.4973821989528796,359074.34655172465
270,1260,1800,2,1.0,0.0,0.0,296053.7854042756
271,1260,1800,3,1.0,0.0,0.0,292330.00632147695
272,1320,1800,0,0.4421052631578947,0.37894736842105264,0.59375,303501.2653144755
273,1320,1800,0,1.0,0.0,0.4973821989528796,342467.3695133544
274,1320,1800,0,1.0,0.0,0.6041666666666667,333595.2526604209
275,1320,1800,0,0.8736842105263158,0.12631578947368421,0.4973821989528796,372669.2607980967
276,1320,1800,0,1.0,0.0,0.9947643979057592,374990.8327938093
277,1320,1800,0,1.0,0.0,0.9947643979057592,388303.14978443325
278,1320,1800,1,0.35789473684210527,0.5789473684210527,0.0,280453.38324592117
279,1320,1800,1,1.0,0.0,0.0,292538.88563050184
280,1320,1800,1,0.6105263157894737,0.3894736842105263,0.0,292525.33654188825
281,1320,1800,1,1.0,0.0,0.0,306209.59152457654
282,1320,1800,1,0.9473684210526315,0.05263157894736842,0.0,306248.0335330908
283,1320,1800,1,0.9894736842105263,0.010526315789473684,0.0,307602.24929811235
284,1320,1800,1,1.0,0.0,0.4973821989528796,360024.82628875115
285,1320,1800,1,1.0,0.0,0.4973821989528796,359074.34655172465
286,1320,1800,2,1.0,0.0,0.0,296053.7854042756
287,1320,1800,3,1.0,0.0,0.0,292330.00632147695
288,1380,1800,0,0.4421052631578947,0.37894736842105264,0.59375,303501.2653144755
289,1380,1800,0,1.0,0.0,0.4973821989528796,342467.3695133544
290,1380,1800,0,1.0,0.0,0.6041666666666667,333595.2526604209
291,1380,1800,0,0.8736842105263158,0.12631578947368421,0.4973821989528796,372669.2607980967
292,1380,1800,0,1.0,0.0,0.9947643979057592,374990.8327938093
293,1380,1800,0,1.0,0.0,0.9947643979057592,388303.14978443325
294,1380,1800,1,0.35789473684210527,0.5789473684210527,0.0,280453.38324592117
295,1380,1800,1,1.0,0.0,0.0,292538.88563050184
296,1380,1800,1,0.6105263157894737,0.3894736842105263,0.0,292525.33654188825
297,1380,1800,1,1.0,0.0,0.0,306209.59152457654
298,1380,1800,1,0.9473684210526315,0.05263157894736842,0.0,306248.0335330908
299,1380,1800,1,0.9894736842105263,0.010526315789473684,0.0,307602.24929811235
300,1380,1800,1,1.0,0.0,0.4973821989528796,360024.82628875115
301,1380,1800,1,1.0,0.0,0.4973821989528796,359074.34655172465
302,1380,1800,2,1.0,0.0,0.0,296053.7854042756
303,1380,1800,3,1.0,0.0,0.0,292330.00632147695
304,1440,1800,0,0.4421052631578947,0.37894736842105264,0.59375,303501.2653144755
305,1440,1800,0,1.0,0.0,0.4973821989528796,342467.3695133544
306,1440,1800,0,1.0,0.0,0.6041666666666667,333595.2526604209
307,1440,1800,0,0.8736842105263158,0.12631578947368421,0.4973821989528796,372669.2607980967
308,1440,1800,0,1.0,0.0,0.9947643979057592,374990.8327938093
309,1440,1800,0,1.0,0.0,0.9947643979057592,388303.14978443325
310,1440,1800,1,0.35789473684210527,0.5789473684210527,0.0,280453.38324592117
311,1440,1800,1,1.0,0.0,0.0,292538.88563050184
312,1440,1800,1,0.6105263157894737,0.3894736842105263,0.0,292525.33654188825
313,1440,1800,1,1.0,0.0,0.0,306209.59152457654
314,1440,1800,1,0.9473684210526315,0.05263157894736842,0.0,306248.0335330908
315,1440,1800,1,0.9894736842105263,0.010526315789473684,0.0,307602.24929811235
316,1440,1800,1,1.0,0.0,0.4973821989528796,360024.82628875115
317,1440,1800,1,1.0,0.0,0.4973821989528796,359074.34655172465
