,MEASURE_INTERVAL_S,TX_AGGREGATION_TIMER_NOMINAL,children,pdr,plr,aggregation_efficiency,energy,energy_per_byte,energy_tx_per_byte,latency
0,1800,180,0,1.0,0.0,0.0,119063.5641109697,901.9966978103765,70.47922356006305,212.9381678213581
1,1800,180,0,1.0,0.0,0.0,118326.87784886673,896.4157412792935,70.47922356006305,212.57531904237294
2,1800,180,0,1.0,0.0,0.0,125139.91728485681,906.810994817803,70.346327346147,212.9088513989518
3,1800,180,0,1.0,0.0,0.0,153827.6309031564,1114.6929775591043,70.346327346147,212.74734914128203
4,1800,180,0,1.0,0.0,0.0,150028.61808475023,1087.1638991648567,70.346327346147,212.71426651868023
5,1800,180,0,1.0,0.0,0.0,136983.362173367,992.633059227297,70.346327346147,212.57481678477234
6,1800,180,0,1.0,0.0,0.0,106374.52294759254,770.82987643183,70.346327346147,212.65572520952992
7,1800,180,0,1.0,0.0,0.0,107045.45249440488,775.6916847420644,70.346327346147,212.46545730681828
8,1800,180,0,0.9565217391304348,0.0,0.0,83282.1135783569,603.4935766547602,70.346327346147,212.62479069364417
9,1800,180,0,0.9565217391304348,0.0,0.0,76724.3340056765,555.9734348237428,70.346327346147,212.2418219137944
10,1800,180,0,0.9130434782608695,0.0,0.0,76812.6721375146,556.6135662138739,70.346327346147,212.3541267383116
11,1800,180,0,0.9545454545454546,0.0,0.0,140413.810127765,1063.7409858164015,70.47922356006305,212.5647132269878
12,1800,180,0,1.0,0.0,0.0,134044.4810509003,1015.4884928098508,70.47922356006305,212.52715558117416
13,1800,180,0,0.9130434782608695,0.0,0.0,137813.27183424047,998.6468973495686,70.346327346147,213.03676272833764
14,1800,180,0,0.9130434782608695,0.0,0.0,140485.78184779806,1018.0129119405657,70.346327346147,212.76147541348473
15,1800,180,0,0.9545454545454546,0.0,0.0,109709.0227713418,831.128960388953,70.4792235600516,212.32646130911235
16,1800,180,0,0.9545454545454546,0.0,0.0,110562.3650606362,837.5936747017895,70.47922356006305,212.3409049140937
17,1800,180,0,0.8695652173913043,0.043478260869565216,0.0,111904.2226441672,810.9001640881681,70.346327346147,212.45779145827692
18,1800,180,0,0.9565217391304348,0.0,0.0,122892.62808695616,890.5262904851895,70.346327346147,212.42361290421832
19,1800,180,0,0.9130434782608695,0.0,0.0,80236.52307094942,581.4240802242712,70.346327346147,212.3344519237362
20,1800,180,0,0.9545454545454546,0.0,0.0,71439.33734717911,541.2071011149933,70.47922356006305,212.6664617852075
21,1800,180,0,1.0,0.0,0.0,132352.41671521953,1002.669823600148,70.47922356006305,212.84018220199505
22,1800,180,1,1.0,0.0,0.9130434782608696,94523.9172900092,366.3717724418961,36.23214481675233,224.65433250754995
23,1800,180,1,0.9545454545454546,0.0,0.4772727272727273,85598.59451097321,331.77749810454736,69.07296270144352,119.9222185144763
24,1800,180,1,0.9130434782608695,0.0,0.4666666666666667,109954.55556201366,416.49452864399115,69.03545470004123,77.24140559696298
25,1800,180,1,0.9565217391304348,0.0,0.6461538461538461,115442.37473690424,296.0060890689852,67.53706154465767,76.93468077947728
26,1800,180,2,0.9130434782608695,0.0,0.4782608695652174,102892.87711726004,255.95243063995034,46.46198963346753,364.66295152890143
27,1800,180,2,1.0,0.0,0.640625,154777.9430163635,403.06755993844666,67.53884984004353,364.13920319119916
28,1800,180,2,0.9565217391304348,0.0,0.6363636363636364,145520.76906530972,373.13017709053776,68.5716074560423,364.360824241774
29,1800,180,2,1.0,0.0,0.787037037037037,131803.68869817894,145.47868509732774,48.44918771075232,364.9979330586302
30,1800,180,3,0.9545454545454546,0.045454545454545456,0.981651376146789,166537.8256376118,130.31128766636292,34.76542958762278,154.8470602230077
31,1800,180,3,0.9130434782608695,0.0,0.9558823529411765,172652.68011421218,266.43932116390766,42.68908195853538,182.6354094989374
32,1800,270,0,1.0,0.0,0.0,115641.49091260709,876.071900853084,70.47922356006305,361.35786957664186
33,1800,270,0,1.0,0.0,0.0,115996.36725185145,878.7603579685716,70.47922356006305,361.0483302763996
34,1800,270,0,1.0,0.0,0.0,121833.1170689261,882.848674412508,70.346327346147,360.8590840074412
35,1800,270,0,1.0,0.0,0.0,142678.55669728023,1033.9025847629002,70.346327346147,361.0596842120958
