,LORA_SF,LORA_TRANSMIT_POWER,hops,pdr,plr,aggregation_efficiency,energy,energy_per_byte,energy_tx_per_byte,latency
566,9,8,0,1.0,0.0,0.0,45762.69675412451,762.7116125687419,77.04848949600198,884.5481280002759
567,9,8,1,0.8181818181818182,0.0,0.0,38193.77782071219,578.6936033441241,76.41172512000027,1743.7367680005955
568,9,8,1,0.9,0.0,0.0,36738.20810722222,612.3034684537037,77.04848949600198,1833.0952759993897
569,9,8,1,1.0,0.0,0.0,62036.552675232706,1033.9425445872118,77.04848949600198,1924.047039998488
570,9,8,1,0.8,0.1,0.0,52212.8197673153,870.2136627885883,77.04848949600198,2012.8481999986216
571,9,8,1,0.8888888888888888,0.1111111111111111,0.0,50229.3038605017,930.1722937129945,77.82675706666897,2103.331599998699
572,9,8,1,1.0,0.0,0.0,49879.32673948609,923.691235916409,77.82675706666897,2193.4172319995614
573,9,8,1,0.9,0.0,0.0,53708.66121258303,895.1443535430504,77.04848949600198,2283.951228003745
574,9,8,1,0.9,0.0,0.0,44949.23957038766,749.1539928397943,77.04848949600198,2433.807268003744
575,9,8,1,1.0,0.0,0.0,59454.716446679595,990.9119407779932,77.04848949600198,633.3049520010645
576,9,10,0,1.0,0.0,0.0,57402.78959059241,869.7392362210971,76.411725120006,936.3565520003053
577,9,10,0,1.0,0.0,0.0,56254.460892931405,1041.749275795026,77.82675706666897,906.2329480001563
578,9,10,0,1.0,0.0,0.0,61090.55504155551,1018.1759173592585,77.04848949600198,876.7918960004426
579,9,10,0,1.0,0.0,0.0,60211.82264450002,1115.0337526759263,77.82675706666897,846.5053079994414
580,9,10,0,1.0,0.0,0.0,61827.94293375566,1030.4657155625944,77.04848949600198,816.7434719994744
581,9,10,0,1.0,0.0,0.0,60972.07446003858,923.8193100005846,76.41172512000027,786.2185119995083
582,9,10,0,1.0,0.0,0.8181818181818181,56932.08562909448,499.40425990433755,41.22305240841655,756.4456759995392
583,9,10,0,1.0,0.0,0.0,55097.01139139577,1020.3150257665883,77.82675706666897,726.9222119995575
584,9,10,0,0.7777777777777778,0.2222222222222222,0.0,54702.74643696661,1013.0138229067891,77.82675706666897,696.1848720011258
585,9,10,0,1.0,0.0,0.0,50189.17813859948,929.4292247888792,77.82675706666897,666.4230360010879
586,9,10,0,1.0,0.0,0.0,36009.470309459255,600.1578384909876,77.04848949600668,636.8995720010244
587,9,10,0,1.0,0.0,0.0,40489.820940163234,613.4821354570187,76.41172512000456,875.3696240002373
588,9,10,0,1.0,0.0,0.0,59227.400938892635,1096.8037210906043,77.82675706666897,845.4064160002708
589,9,10,0,1.0,0.0,0.0,60555.54129169461,1121.3989128091594,77.82675706666897,815.3951999992642
590,9,10,0,0.9,0.1,0.75,61082.93686756459,535.8152356803911,44.872293237890766,785.1086119992669
591,9,10,0,1.0,0.0,0.0,60816.44965484692,1126.2305491638317,77.82675706666897,755.1343959992537
